BAS_DT,ISIN_CD,ITMS_NM,CLPR,VS,FLUC_RT,MKP,HIPR,LOPR,TR_QUANT,TR_PRC
20251226,KR7169950003,KODEX 차이나A50,26000,-160,,26510,26510,26000,,57882400
20251226,KR7174350009,TIGER 로우볼,17965,-270,,18155,18210,17965,,9171355
20251226,KR7174360008,RISE 중국본토대형주CSI100,23825,60,,23990,24055,23555,,315208565
20251226,KR7176950004,KODEX 국채선물10년인버스,56950,100,,56950,56950,56950,,227800
20251226,KR7181480005,ACE 미국부동산리츠(합성 H),80160,940,,79885,80190,79875,,24506075
20251226,KR7182480004,TIGER 미국MSCI리츠(합성 H),12435,100,,12345,12435,12345,,328504080
20251226,KR7182490003,TIGER 단기선진하이일드(합성 H),13790,75,,13780,13790,13780,,12893130
20251226,KR7183700004,RISE 채권혼합,73240,310,,73215,73240,73075,,106056480
20251226,KR7183710003,RISE 주식혼합,58340,110,,58390,58560,58300,,6125255
20251226,KR7185680006,KODEX 미국S&P바이오(합성),39185,130,,39340,39700,39005,,263260372
20251226,KR7189400005,PLUS 글로벌MSCI(합성 H),23500,0,,23530,23535,23365,,4055367
20251226,KR7190620005,ACE 단기통안채,102920,5,,102935,102935,102920,,1438318043
20251226,KR7192090009,TIGER 차이나CSI300,12835,-70,,12905,12950,12715,,1461354060
20251226,KR7192720001,파워 고배당저변동성,47500,-570,,48525,48525,47500,,128153530
20251226,KR7195920004,TIGER 일본TOPIX(합성 H),29190,-190,,29390,32000,29165,,48237825
20251226,KR7195930003,TIGER 유로스탁스50(합성 H),20920,-10,,20930,20960,20885,,81082838
20251226,KR7195970009,PLUS 선진국MSCI(합성 H),15000,45,,14940,15020,14875,,127490005
20251226,KR7195980008,PLUS 신흥국MSCI(합성 H),12275,10,,12265,12315,12155,,589026102
20251226,KR7196030001,ACE 일본TOPIX레버리지(H),64435,225,,64445,64905,64225,,10867257
20251226,KR7196230007,RISE 단기통안채,115150,15,,115130,115155,115130,,238126667
20251226,KR7200030005,KODEX 미국S&P500산업재(합성),39315,30,,39515,39565,38940,,340176010
20251226,KR7200250009,KIWOOM 인도Nifty50(합성),26035,-315,,26285,26380,25885,,1241714174
20251226,KR7203780002,TIGER 미국나스닥바이오,30955,80,,30885,31215,30770,,1752460444
20251226,KR7204450001,KODEX 차이나H레버리지(H),2775,5,,2770,2795,2765,,251790334
20251226,KR7204480008,TIGER 차이나CSI300레버리지(합성),27130,85,,27195,27470,26700,,474118164
20251226,KR7205720006,ACE 일본TOPIX인버스(합성 H),1839,-3,,1841,1841,1823,,30195390
20251226,KR7210780003,TIGER 코스피고배당,20595,-120,,20860,20860,20570,,1635022075
20251226,KR7211560008,TIGER 배당성장,27235,-290,,27655,27655,27180,,499803465
20251226,KR7211900006,KODEX 코리아배당성장,21825,-235,,22060,22110,21790,,301580298
20251226,KR7213610009,KODEX 삼성그룹밸류,13000,70,,12930,13085,12930,,1163346924
20251226,KR7213630007,PLUS 미국다우존스고배당주(합성 H),18745,110,,19190,19190,18625,,77477261
20251226,KR7214980005,KODEX 단기채권PLUS,114860,60,,114840,114860,114830,,3913230654
20251226,KR7215620006,HK S&P코리아로우볼,16680,75,,16680,16680,16680,,16680
20251226,KR7217770007,TIGER 원유선물인버스(H),2760,0,,2755,2760,2750,,23907840
20251226,KR7217780006,TIGER 차이나CSI300인버스(합성),5805,30,,5740,5855,5685,,16487266
20251226,KR7218420008,KODEX 미국S&P500에너지(합성),14925,-110,,15010,15050,14785,,180658811
20251226,KR7219390002,RISE 미국S&P원유생산기업(합성 H),5615,-15,,5635,5750,5540,,317287404
20251226,KR7219480001,KODEX 미국S&P500선물(H),30545,150,,30530,30580,30505,,636308422
20251226,KR7219900008,ACE 중국본토CSI300레버리지(합성),4640,20,,4650,4650,4515,,39994320
20251226,KR7220130009,SOL 차이나강소기업CSI500(합성 H),6155,110,,6045,6155,6045,,25932370
20251226,KR7223190000,KODEX 200가치저변동,17785,10,,17790,17850,17725,,2344579684
20251226,KR7225030006,TIGER 미국S&P500선물인버스(H),2525,-15,,2530,2530,2520,,67107041
20251226,KR7225040005,TIGER 미국S&P500레버리지(합성 H),57975,525,,57575,58090,57575,,812386731
20251226,KR7225050004,TIGER 유로스탁스레버리지(합성 H),13995,40,,13970,14245,13695,,5418610
20251226,KR7225060003,TIGER 이머징마켓MSCI레버리지(합성 H),11740,90,,11610,11740,11550,,17344790
20251226,KR7225130004,ACE 골드선물 레버리지(합성 H),60415,705,,59830,60700,59830,,666873505
20251226,KR7225800002,KIWOOM 미국달러선물레버리지,16295,-215,,16470,16585,16060,,83972835
20251226,KR7226380004,ACE Fn성장소비주도주,6475,-90,,6595,6595,6465,,1909480
20251226,KR7226490001,KODEX 코스피,42420,290,,42310,42495,42260,,23096739520
20251226,KR7226980001,KODEX 200 중소형,19975,-275,,20205,20250,19925,,128021675
20251226,KR7227540002,TIGER 200 헬스케어,22445,-125,,22570,22570,22340,,2146780149
20251226,KR7227550001,TIGER 200 산업재,10155,-130,,10360,10360,10105,,13533830
20251226,KR7227560000,TIGER 200 생활소비재,12025,-120,,12205,12205,12005,,55080140
20251226,KR7227570009,TIGER 우량가치,16300,-230,,16580,16610,16295,,179466495
20251226,KR7227830007,PLUS 코스피,42640,20,,42845,42845,42620,,80133245
20251226,KR7228790002,TIGER 화장품,3195,-75,,3265,3275,3190,,26237081838
20251226,KR7228800009,TIGER 여행레저,3385,-60,,3450,3450,3370,,527064560
20251226,KR7228810008,TIGER 미디어컨텐츠,5835,-125,,5960,5960,5795,,1768043575
20251226,KR7228820007,TIGER KTOP30,11250,0,,11325,11345,11250,,94369904
20251226,KR7229200001,KODEX 코스닥150,15380,140,,15335,15445,15230,,181433616036
20251226,KR7229720008,KODEX KTOP30,22430,75,,22415,22595,22415,,15452875
20251226,KR7230480006,KIWOOM 미국달러선물인버스2X,4365,65,,4315,4420,4280,,178799029
20251226,KR7232080002,TIGER 코스닥150,15670,120,,15615,15730,15522,,41054268235
20251226,KR7233160001,TIGER 코스닥150 레버리지,12745,185,,12635,12850,12515,,4519488463
20251226,KR7233740000,KODEX 코스닥150레버리지,11425,160,,11350,11507,11210,,251254096461
20251226,KR7234310001,RISE V&S셀렉트밸류,20180,180,,20185,20195,20145,,2098325
20251226,KR7236350005,TIGER 인도니프티50레버리지(합성),43705,-1645,,45350,45350,43605,,101591066
20251226,KR7237350004,KODEX 코스피100,46320,415,,46295,46515,46025,,6759510965
20251226,KR7237370002,KODEX 코리아배당성장채권혼합,14630,-75,,14685,14695,14625,,797622036
20251226,KR7237440003,TIGER 경기방어채권혼합,10140,5,,10135,10150,10120,,31249725
20251226,KR7238670004,PLUS 스마트베타Quality채권혼합,12305,-55,,12280,12355,12200,,39390710
20251226,KR7238720007,ACE 일본Nikkei225(H),36665,330,,36390,36700,36390,,216756059
20251226,KR7239660004,PLUS 우량회사채50,120210,0,,120210,120220,120185,,88351845
20251226,KR7241180009,TIGER 일본니케이225,28750,215,,28885,29300,28400,,1176206032
20251226,KR7241390004,RISE V&S셀렉트밸류채권혼합,13695,-30,,13800,13815,13665,,146080975
20251226,KR7243880002,TIGER 200IT레버리지,88340,3495,,86700,89990,86700,,3636022255
20251226,KR7243890001,TIGER 200에너지화학레버리지,6380,-280,,6660,6700,6365,,127864296
20251226,KR7244580007,KODEX 바이오,12325,185,,12150,12340,12090,,11770413436
20251226,KR7244620001,KODEX 모멘텀Plus,14695,-80,,14980,14980,14695,,1849375
20251226,KR7244660007,KODEX 퀄리티Plus,9260,-100,,9410,9410,9260,,167230
20251226,KR7244670006,KODEX 밸류Plus,10555,-110,,10685,10690,10555,,2661100
20251226,KR7245340005,TIGER 미국다우존스30,34430,100,,34335,34920,34100,,1108192286
20251226,KR7245350004,TIGER 유로스탁스배당30,18420,-240,,18785,18785,18400,,239054982
20251226,KR7245360003,TIGER 차이나HSCEI,13730,-60,,13790,13810,13575,,225318020
20251226,KR7245710009,ACE 베트남VN30(합성),30135,-1220,,31105,31105,29890,,5086223538
20251226,KR7248270001,TIGER S&P글로벌헬스케어(합성),26250,-75,,26590,26590,25800,,362731312
20251226,KR7250730009,RISE 차이나HSCEI(H),10710,-140,,10840,10955,10680,,30429078
20251226,KR7250780004,TIGER 코스닥150선물인버스,2970,-15,,2975,3000,2960,,538721432
20251226,KR7251340006,KODEX 코스닥150선물인버스,2935,-30,,2950,2970,2930,,34016392170
20251226,KR7251350005,KODEX MSCI선진국,36880,-160,,37700,37700,36720,,2395717000
20251226,KR7251590006,PLUS 고배당저변동50,16325,-105,,16435,16435,16280,,38558774
20251226,KR7251600003,PLUS 고배당주채권혼합,14345,-55,,14400,14400,14305,,4914865141
20251226,KR7252000005,TIGER 200동일가중,16200,-215,,16400,16400,16200,,1786880
20251226,KR7252400007,RISE 200선물레버리지,41615,695,,41135,42000,41135,,464072025
20251226,KR7252410006,RISE 200선물인버스,3215,-30,,3225,3225,3200,,1645150
20251226,KR7252420005,RISE 200선물인버스2X,659,-9,,664,664,651,,182790800
20251226,KR7252650007,KODEX 200동일가중,15420,-105,,15670,15670,15375,,1950960
20251226,KR7252670005,KODEX 200선물인버스2X,653,-12,,658,661,647,,384715714060
20251226,KR7252710009,TIGER 200선물인버스2X,699,-7,,700,700,688,,4315842154
20251226,KR7253150007,PLUS 200선물레버리지,83945,1505,,82950,84590,82950,,18808495
20251226,KR7253160006,PLUS 200선물인버스2X,1340,-16,,1350,1350,1323,,50227009
20251226,KR7253230007,KIWOOM 200선물인버스2X,669,-4,,671,671,623,,117763861
20251226,KR7253240006,KIWOOM 200선물인버스,3255,0,,3255,3265,3235,,25954705
20251226,KR7253250005,KIWOOM 200선물레버리지,41095,730,,40630,41450,40630,,206234173
20251226,KR7253280002,RISE 헬스케어,16600,40,,16545,16630,16440,,831917285
20251226,KR7253290001,RISE 헬스케어채권혼합,12645,10,,12680,12765,12610,,352207030
20251226,KR7256440009,ACE MSCI인도네시아(합성),8695,-150,,8845,8845,8565,,283126918
20251226,KR7256450008,PLUS 심천차이넥스트(합성),14310,10,,14300,14355,14285,,19500865
20251226,KR7256750001,KODEX 차이나심천ChiNext(합성),14810,-25,,14860,14895,14665,,109558205
20251226,KR7261060008,TIGER 코스닥150IT,16425,240,,16260,16470,16260,,152630493
20251226,KR7261070007,TIGER 코스닥150바이오테크,17530,305,,17340,17610,17205,,5403565836
20251226,KR7261110001,TIGER 미국달러선물레버리지,17330,-210,,17480,17630,17065,,383323700
20251226,KR7261120000,TIGER 미국달러선물인버스2X,5050,85,,4975,5115,4945,,320628711
20251226,KR7261140008,TIGER 우선주,18060,-10,,18070,18220,17980,,552008705
20251226,KR7261220008,KODEX WTI원유선물(H),13535,-15,,13545,13570,13520,,3593831183
20251226,KR7261240006,KODEX 미국달러선물,14730,-110,,14910,14910,14630,,3016275286
20251226,KR7261250005,KODEX 미국달러선물레버리지,17210,-220,,17520,17525,16950,,4829732162
20251226,KR7261260004,KODEX 미국달러선물인버스2X,5020,60,,4965,5100,4935,,9756770329
20251226,KR7261270003,KODEX 미국달러선물인버스,7770,45,,7735,7835,7705,,1625477502
20251226,KR7261920003,ACE MSCI필리핀(합성),13345,-170,,13490,13510,13295,,19449075
20251226,KR7265690008,ACE 러시아MSCI(합성),8535,0,,0,0,0,,0
20251226,KR7266160001,RISE 고배당,20830,180,,20750,20830,20630,,1537942741
20251226,KR7266360007,KODEX K콘텐츠,12755,-275,,12980,13030,12740,,740157634
20251226,KR7266370006,KODEX IT,29435,565,,28955,29450,28955,,762671686
20251226,KR7266390004,KODEX 경기소비재,10215,-280,,10495,10495,10200,,36711487
20251226,KR7266410000,KODEX 필수소비재,8105,-80,,8235,8235,8075,,313738360
20251226,KR7266420009,KODEX 헬스케어,21315,155,,21150,21350,21030,,1580815817
20251226,KR7266550003,PLUS 중형주저변동50,15470,-300,,15795,15795,15470,,604490
20251226,KR7267440006,RISE 미국장기국채선물(H),8635,5,,8645,8645,8625,,21601901
20251226,KR7267450005,RISE 미국장기국채선물인버스(H),10900,25,,10900,10900,10900,,250700
20251226,KR7267490001,RISE 미국장기국채선물레버리지(합성 H),5710,5,,5730,5730,5710,,33217830
20251226,KR7267770006,TIGER 200선물레버리지,34585,575,,34270,34930,34270,,12450743800
20251226,KR7269370003,TIGER S&P글로벌인프라(합성),17000,-330,,17310,17400,17000,,26245784
20251226,KR7269420006,KODEX S&P글로벌인프라(합성),21765,-55,,21835,21950,21580,,109763150
20251226,KR7269530002,PLUS S&P글로벌인프라,19950,-140,,20100,20225,19870,,23815465
20251226,KR7269540001,PLUS 미국S&P500(H),27590,-35,,28185,28185,27590,,384215427
20251226,KR7270800006,RISE KQ고배당,13440,40,,13545,13545,13415,,3920850
20251226,KR7270810005,RISE 코스닥150,15270,115,,15245,15320,15125,,438583832
20251226,KR7271050007,KODEX WTI원유선물인버스(H),4280,10,,4270,4290,4265,,368018998
20251226,KR7271060006,KODEX 3대농산물선물(H),7910,-5,,7915,7920,7890,,179205249
20251226,KR7272560004,RISE 단기국공채액티브,113085,10,,113070,113085,113055,,865654420
20251226,KR7272570003,RISE 중장기국공채액티브,109155,-10,,109165,109215,109135,,8077860
20251226,KR7272580002,TIGER 단기채권액티브,56045,0,,56050,56060,56035,,1293516822
20251226,KR7272910001,ACE 중장기국공채액티브,106835,30,,106860,106895,106835,,5128735
20251226,KR7273130005,KODEX 종합채권(AA-이상)액티브,114510,-160,,114585,114585,114430,,3511178433
20251226,KR7273140004,KODEX 단기변동금리부채권액티브,114740,15,,114740,114740,114735,,284783565
20251226,KR7275280006,KODEX 모멘텀주,23270,-5,,23445,23445,23270,,5233155
20251226,KR7275290005,KODEX 가치주,17675,125,,17575,17750,17575,,27837160
20251226,KR7275300002,KODEX 우량주,15435,170,,15320,15530,15320,,121764616
20251226,KR7275750008,RISE 코스닥150선물인버스,2955,-20,,2955,2970,2940,,806660
20251226,KR7275980001,TIGER 글로벌4차산업혁신기술(합성 H),20745,40,,20830,20965,20680,,341135995
20251226,KR7276000007,TIGER 글로벌자원생산기업(합성 H),17275,-210,,17525,17525,17235,,96574632
20251226,KR7276650009,RISE 글로벌테크놀로지(합성 H),39330,-180,,39680,39680,39330,,384798902
20251226,KR7276970001,KODEX 미국S&P500배당귀족커버드콜(합성 H),7655,-5,,7665,7680,7650,,107845499
20251226,KR7276990009,KODEX 글로벌로봇(합성),23130,-285,,23315,23417,23045,,321385114
20251226,KR7277540001,ACE 아시아TOP50,23550,-120,,23680,24165,23495,,46488105
20251226,KR7277630000,TIGER 코스피,42890,240,,43020,43020,42780,,3943532835
20251226,KR7277640009,TIGER 코스피대형주,21350,30,,21320,21465,21320,,440135663
20251226,KR7277650008,TIGER 코스피중형주,19175,-290,,19465,19480,19170,,6655238
20251226,KR7278240007,RISE 코스닥150선물레버리지,12905,170,,12850,13015,12680,,239386400
20251226,KR7278530001,KODEX 200TR,21255,210,,21150,21330,21120,,10615860746
20251226,KR7278540000,KODEX MSCI Korea TR,20305,230,,20265,20370,20215,,311575775
20251226,KR7278620000,PLUS 단기채권액티브,117250,10,,117255,117260,117250,,119834665
20251226,KR7279530000,KODEX 고배당주,14155,-115,,14300,14300,14135,,4614503071
20251226,KR7279540009,KODEX 최소변동성,15050,-130,,15320,15320,15050,,544275
20251226,KR7280320003,ACE 미국IT인터넷(합성 H),20810,0,,20815,21190,20810,,6377850
20251226,KR7280920000,PLUS 주도업종,16295,-85,,16320,16390,16295,,17470975
20251226,KR7280930009,KODEX 미국러셀2000(H),14740,5,,14795,14795,14740,,2266021680
20251226,KR7280940008,KODEX 골드선물인버스(H),3380,-85,,3460,3490,3375,,82789349
20251226,KR7281990002,RISE 중소형고배당,15700,-230,,16040,16040,15700,,71935045
20251226,KR7282000009,RISE 국고채3년선물인버스,111945,135,,111925,111945,111915,,447720
20251226,KR7283580009,KODEX 차이나CSI300,15410,-5,,15430,15540,15300,,1628591174
20251226,KR7284430006,KODEX 200미국채혼합,16815,-20,,16790,16885,16740,,11132539519
20251226,KR7284980000,RISE 200금융,17010,-235,,17255,17255,17010,,138007795
20251226,KR7285690004,FOCUS ESG리더스,15725,-120,,15725,15725,15725,,31450
20251226,KR7287180004,PLUS 미국나스닥테크,43125,-175,,44450,44450,42740,,570367342
20251226,KR7289040008,KODEX MSCI KOREA ESG유니버설,17425,205,,17380,17455,17380,,23366895
20251226,KR7289250003,TIGER MSCI KOREA ESG유니버설,17470,210,,17320,17545,17320,,1799805
20251226,KR7289260002,TIGER MSCI KOREA ESG리더스,15670,-85,,15785,15825,15665,,50292475
20251226,KR7289480006,TIGER 200커버드콜,9645,70,,9600,9645,9595,,140220716
20251226,KR7289670002,PLUS 국채선물10년,54295,-160,,54340,54410,54275,,18319665
20251226,KR7290080001,RISE 200고배당커버드콜ATM,9095,-130,,9225,9225,9075,,251610426
20251226,KR7290130004,RISE ESG사회책임투자,23230,335,,23060,23275,23030,,1932256930
20251226,KR7291130003,ACE MSCI멕시코(합성),18075,15,,18245,18245,18045,,74007070
20251226,KR7291620003,KIWOOM 코스닥150선물인버스,5230,-60,,5235,5285,5230,,4799072
20251226,KR7291630002,KIWOOM 코스닥150선물레버리지,5695,85,,5675,5730,5590,,155360090
20251226,KR7291680007,RISE 차이나H선물인버스(H),7820,45,,7695,7825,7695,,257940
20251226,KR7291890002,KODEX MSCI EM선물(H),10320,5,,10315,10320,10300,,8550825
20251226,KR7292050002,RISE KRX300,27965,290,,27945,28065,27920,,54447765
20251226,KR7292150000,TIGER 코리아TOP10,20140,260,,19960,20270,19960,,24275242444
20251226,KR7292160009,TIGER KRX300,27320,145,,27390,27430,27315,,82543452
20251226,KR7292190006,KODEX KRX300,27300,255,,27215,27395,27215,,181034775
20251226,KR7292500006,SOL KRX300,27745,260,,27745,27745,27745,,2108620
20251226,KR7292560000,TIGER 일본엔선물,8745,-100,,8845,8860,8695,,3300717877
20251226,KR7292770005,KODEX 국채선물3년인버스,56885,0,,0,0,0,,0
20251226,KR7293180006,HANARO 200,59370,580,,59040,59605,59040,,7626437985
20251226,KR7294400007,KIWOOM 200TR,77045,680,,76730,77410,76615,,5948084436
20251226,KR7295000004,RISE 국채선물10년,53575,-105,,53630,53655,53560,,1339715
20251226,KR7295020002,RISE 국채선물10년인버스,56660,205,,56605,56660,56600,,906215
20251226,KR7295040000,SOL 200TR,22025,200,,21935,22120,21930,,1074364165
20251226,KR7298340001,PLUS 국채선물3년,56265,-15,,56260,56295,56260,,1007166085
20251226,KR7298770009,KODEX 한국대만IT프리미어,40175,70,,39835,40310,39835,,1696212840
20251226,KR7300610003,TIGER K게임,6345,-65,,6415,6455,6325,,144779603
20251226,KR7300640000,RISE 게임테마,7485,-80,,7595,7625,7455,,107208518
20251226,KR7300950003,KODEX 게임산업,6045,-90,,6115,6180,6030,,528690511
20251226,KR7301400008,PLUS 코스닥150,15545,120,,15455,15545,15380,,640303330
20251226,KR7301410007,PLUS 코스닥150선물인버스,4450,-50,,4465,4490,4450,,950265
20251226,KR7302190004,TIGER 중장기국채,51185,-60,,51225,51230,51155,,1439813625
20251226,KR7302450002,RISE 코스피,42805,215,,42745,42960,42720,,90177230
20251226,KR7304660004,KODEX 미국30년국채울트라선물(H),7640,-10,,7665,7670,7640,,1490583994
20251226,KR7304670003,KODEX 미국30년국채울트라선물인버스(H),11760,-20,,0,0,0,,0
